rank,count,expert_bytes,cumulative_bytes,tensor_base,expert_idx,tensor
1,7,4816896,4816896,0x0,19,blk.15.ffn_down_exps.weight
2,7,4030464,8847360,0x0,19,blk.15.ffn_gate_exps.weight
3,7,4030464,12877824,0x0,19,blk.15.ffn_up_exps.weight
4,7,4816896,17694720,0x0,154,blk.18.ffn_down_exps.weight
5,7,4030464,21725184,0x0,154,blk.18.ffn_gate_exps.weight
6,7,4030464,25755648,0x0,154,blk.18.ffn_up_exps.weight
7,7,4816896,30572544,0x0,81,blk.22.ffn_down_exps.weight
8,7,4816896,35389440,0x0,222,blk.22.ffn_down_exps.weight
9,7,4030464,39419904,0x0,81,blk.22.ffn_gate_exps.weight
10,7,4030464,43450368,0x0,222,blk.22.ffn_gate_exps.weight
11,7,4030464,47480832,0x0,81,blk.22.ffn_up_exps.weight
12,7,4030464,51511296,0x0,222,blk.22.ffn_up_exps.weight
13,7,4816896,56328192,0x0,248,blk.25.ffn_down_exps.weight
14,7,4030464,60358656,0x0,248,blk.25.ffn_gate_exps.weight
15,7,4030464,64389120,0x0,248,blk.25.ffn_up_exps.weight
16,7,4816896,69206016,0x0,193,blk.28.ffn_down_exps.weight
17,7,4030464,73236480,0x0,193,blk.28.ffn_gate_exps.weight
18,7,4030464,77266944,0x0,193,blk.28.ffn_up_exps.weight
19,7,4816896,82083840,0x0,11,blk.3.ffn_down_exps.weight
20,7,4816896,86900736,0x0,15,blk.3.ffn_down_exps.weight
21,7,4816896,91717632,0x0,26,blk.3.ffn_down_exps.weight
22,7,4816896,96534528,0x0,41,blk.3.ffn_down_exps.weight
23,7,4816896,101351424,0x0,163,blk.3.ffn_down_exps.weight
24,7,4816896,106168320,0x0,166,blk.3.ffn_down_exps.weight
25,7,4816896,110985216,0x0,174,blk.3.ffn_down_exps.weight
26,7,4816896,115802112,0x0,233,blk.3.ffn_down_exps.weight
27,7,4030464,119832576,0x0,11,blk.3.ffn_gate_exps.weight
28,7,4030464,123863040,0x0,15,blk.3.ffn_gate_exps.weight
29,7,4030464,127893504,0x0,26,blk.3.ffn_gate_exps.weight
30,7,4030464,131923968,0x0,41,blk.3.ffn_gate_exps.weight
31,7,4030464,135954432,0x0,163,blk.3.ffn_gate_exps.weight
32,7,4030464,139984896,0x0,166,blk.3.ffn_gate_exps.weight
33,7,4030464,144015360,0x0,174,blk.3.ffn_gate_exps.weight
34,7,4030464,148045824,0x0,233,blk.3.ffn_gate_exps.weight
35,7,4030464,152076288,0x0,11,blk.3.ffn_up_exps.weight
36,7,4030464,156106752,0x0,15,blk.3.ffn_up_exps.weight
37,7,4030464,160137216,0x0,26,blk.3.ffn_up_exps.weight
38,7,4030464,164167680,0x0,41,blk.3.ffn_up_exps.weight
39,7,4030464,168198144,0x0,163,blk.3.ffn_up_exps.weight
40,7,4030464,172228608,0x0,166,blk.3.ffn_up_exps.weight
41,7,4030464,176259072,0x0,174,blk.3.ffn_up_exps.weight
42,7,4030464,180289536,0x0,233,blk.3.ffn_up_exps.weight
43,7,4816896,185106432,0x0,174,blk.31.ffn_down_exps.weight
44,7,4030464,189136896,0x0,174,blk.31.ffn_gate_exps.weight
45,7,4030464,193167360,0x0,174,blk.31.ffn_up_exps.weight
46,7,4816896,197984256,0x0,187,blk.32.ffn_down_exps.weight
47,7,4030464,202014720,0x0,187,blk.32.ffn_gate_exps.weight
48,7,4030464,206045184,0x0,187,blk.32.ffn_up_exps.weight
49,7,4816896,210862080,0x0,16,blk.34.ffn_down_exps.weight
50,7,4030464,214892544,0x0,16,blk.34.ffn_gate_exps.weight
51,7,4030464,218923008,0x0,16,blk.34.ffn_up_exps.weight
52,7,4816896,223739904,0x0,227,blk.35.ffn_down_exps.weight
53,7,4030464,227770368,0x0,227,blk.35.ffn_gate_exps.weight
54,7,4030464,231800832,0x0,227,blk.35.ffn_up_exps.weight
55,7,4816896,236617728,0x0,144,blk.37.ffn_down_exps.weight
56,7,4816896,241434624,0x0,240,blk.37.ffn_down_exps.weight
57,7,4030464,245465088,0x0,144,blk.37.ffn_gate_exps.weight
58,7,4030464,249495552,0x0,240,blk.37.ffn_gate_exps.weight
59,7,4030464,253526016,0x0,144,blk.37.ffn_up_exps.weight
60,7,4030464,257556480,0x0,240,blk.37.ffn_up_exps.weight
61,7,4816896,262373376,0x0,0,blk.4.ffn_down_exps.weight
62,7,4816896,267190272,0x0,1,blk.4.ffn_down_exps.weight
63,7,4816896,272007168,0x0,2,blk.4.ffn_down_exps.weight
64,7,4816896,276824064,0x0,3,blk.4.ffn_down_exps.weight
65,7,4816896,281640960,0x0,4,blk.4.ffn_down_exps.weight
66,7,4816896,286457856,0x0,5,blk.4.ffn_down_exps.weight
67,7,4816896,291274752,0x0,6,blk.4.ffn_down_exps.weight
68,7,4816896,296091648,0x0,7,blk.4.ffn_down_exps.weight
69,7,4030464,300122112,0x0,0,blk.4.ffn_gate_exps.weight
70,7,4030464,304152576,0x0,1,blk.4.ffn_gate_exps.weight
71,7,4030464,308183040,0x0,2,blk.4.ffn_gate_exps.weight
72,7,4030464,312213504,0x0,3,blk.4.ffn_gate_exps.weight
73,7,4030464,316243968,0x0,4,blk.4.ffn_gate_exps.weight
74,7,4030464,320274432,0x0,5,blk.4.ffn_gate_exps.weight
75,7,4030464,324304896,0x0,6,blk.4.ffn_gate_exps.weight
76,7,4030464,328335360,0x0,7,blk.4.ffn_gate_exps.weight
77,7,4030464,332365824,0x0,0,blk.4.ffn_up_exps.weight
78,7,4030464,336396288,0x0,1,blk.4.ffn_up_exps.weight
79,7,4030464,340426752,0x0,2,blk.4.ffn_up_exps.weight
80,7,4030464,344457216,0x0,3,blk.4.ffn_up_exps.weight
81,7,4030464,348487680,0x0,4,blk.4.ffn_up_exps.weight
82,7,4030464,352518144,0x0,5,blk.4.ffn_up_exps.weight
83,7,4030464,356548608,0x0,6,blk.4.ffn_up_exps.weight
84,7,4030464,360579072,0x0,7,blk.4.ffn_up_exps.weight
85,7,4816896,365395968,0x0,146,blk.41.ffn_down_exps.weight
86,7,4030464,369426432,0x0,146,blk.41.ffn_gate_exps.weight
87,7,4030464,373456896,0x0,146,blk.41.ffn_up_exps.weight
88,7,4816896,378273792,0x0,180,blk.43.ffn_down_exps.weight
89,7,4030464,382304256,0x0,180,blk.43.ffn_gate_exps.weight
90,7,4030464,386334720,0x0,180,blk.43.ffn_up_exps.weight
91,7,4816896,391151616,0x0,174,blk.45.ffn_down_exps.weight
92,7,4030464,395182080,0x0,174,blk.45.ffn_gate_exps.weight
93,7,4030464,399212544,0x0,174,blk.45.ffn_up_exps.weight
94,7,4816896,404029440,0x0,102,blk.46.ffn_down_exps.weight
95,7,4816896,408846336,0x0,147,blk.46.ffn_down_exps.weight
96,7,4030464,412876800,0x0,102,blk.46.ffn_gate_exps.weight
97,7,4030464,416907264,0x0,147,blk.46.ffn_gate_exps.weight
98,7,4030464,420937728,0x0,102,blk.46.ffn_up_exps.weight
99,7,4030464,424968192,0x0,147,blk.46.ffn_up_exps.weight
100,7,4816896,429785088,0x0,216,blk.48.ffn_down_exps.weight
101,7,4030464,433815552,0x0,216,blk.48.ffn_gate_exps.weight
102,7,4030464,437846016,0x0,216,blk.48.ffn_up_exps.weight
103,7,4816896,442662912,0x0,31,blk.49.ffn_down_exps.weight
104,7,4816896,447479808,0x0,41,blk.49.ffn_down_exps.weight
