rank,count,expert_bytes,cumulative_bytes,tensor_base,expert_idx,tensor
1,7,4816896,4816896,0x0,247,blk.21.ffn_down_exps.weight
2,7,4030464,8847360,0x0,247,blk.21.ffn_gate_exps.weight
3,7,4030464,12877824,0x0,247,blk.21.ffn_up_exps.weight
4,7,4816896,17694720,0x0,11,blk.3.ffn_down_exps.weight
5,7,4816896,22511616,0x0,15,blk.3.ffn_down_exps.weight
6,7,4816896,27328512,0x0,26,blk.3.ffn_down_exps.weight
7,7,4816896,32145408,0x0,41,blk.3.ffn_down_exps.weight
8,7,4816896,36962304,0x0,163,blk.3.ffn_down_exps.weight
9,7,4816896,41779200,0x0,166,blk.3.ffn_down_exps.weight
10,7,4816896,46596096,0x0,174,blk.3.ffn_down_exps.weight
11,7,4816896,51412992,0x0,233,blk.3.ffn_down_exps.weight
12,7,4030464,55443456,0x0,11,blk.3.ffn_gate_exps.weight
13,7,4030464,59473920,0x0,15,blk.3.ffn_gate_exps.weight
14,7,4030464,63504384,0x0,26,blk.3.ffn_gate_exps.weight
15,7,4030464,67534848,0x0,41,blk.3.ffn_gate_exps.weight
16,7,4030464,71565312,0x0,163,blk.3.ffn_gate_exps.weight
17,7,4030464,75595776,0x0,166,blk.3.ffn_gate_exps.weight
18,7,4030464,79626240,0x0,174,blk.3.ffn_gate_exps.weight
19,7,4030464,83656704,0x0,233,blk.3.ffn_gate_exps.weight
20,7,4030464,87687168,0x0,11,blk.3.ffn_up_exps.weight
21,7,4030464,91717632,0x0,15,blk.3.ffn_up_exps.weight
22,7,4030464,95748096,0x0,26,blk.3.ffn_up_exps.weight
23,7,4030464,99778560,0x0,41,blk.3.ffn_up_exps.weight
24,7,4030464,103809024,0x0,163,blk.3.ffn_up_exps.weight
25,7,4030464,107839488,0x0,166,blk.3.ffn_up_exps.weight
26,7,4030464,111869952,0x0,174,blk.3.ffn_up_exps.weight
27,7,4030464,115900416,0x0,233,blk.3.ffn_up_exps.weight
28,7,4816896,120717312,0x0,147,blk.35.ffn_down_exps.weight
29,7,4030464,124747776,0x0,147,blk.35.ffn_gate_exps.weight
30,7,4030464,128778240,0x0,147,blk.35.ffn_up_exps.weight
31,7,4816896,133595136,0x0,98,blk.38.ffn_down_exps.weight
32,7,4030464,137625600,0x0,98,blk.38.ffn_gate_exps.weight
33,7,4030464,141656064,0x0,98,blk.38.ffn_up_exps.weight
34,7,4816896,146472960,0x0,0,blk.4.ffn_down_exps.weight
35,7,4816896,151289856,0x0,1,blk.4.ffn_down_exps.weight
36,7,4816896,156106752,0x0,2,blk.4.ffn_down_exps.weight
37,7,4816896,160923648,0x0,3,blk.4.ffn_down_exps.weight
38,7,4816896,165740544,0x0,4,blk.4.ffn_down_exps.weight
39,7,4816896,170557440,0x0,5,blk.4.ffn_down_exps.weight
40,7,4816896,175374336,0x0,6,blk.4.ffn_down_exps.weight
41,7,4816896,180191232,0x0,7,blk.4.ffn_down_exps.weight
42,7,4030464,184221696,0x0,0,blk.4.ffn_gate_exps.weight
43,7,4030464,188252160,0x0,1,blk.4.ffn_gate_exps.weight
44,7,4030464,192282624,0x0,2,blk.4.ffn_gate_exps.weight
45,7,4030464,196313088,0x0,3,blk.4.ffn_gate_exps.weight
46,7,4030464,200343552,0x0,4,blk.4.ffn_gate_exps.weight
47,7,4030464,204374016,0x0,5,blk.4.ffn_gate_exps.weight
48,7,4030464,208404480,0x0,6,blk.4.ffn_gate_exps.weight
49,7,4030464,212434944,0x0,7,blk.4.ffn_gate_exps.weight
