rank,count,expert_bytes,cumulative_bytes,tensor_base,expert_idx,tensor
1,7,4816896,4816896,0x0,11,blk.3.ffn_down_exps.weight
2,7,4816896,9633792,0x0,15,blk.3.ffn_down_exps.weight
3,7,4816896,14450688,0x0,26,blk.3.ffn_down_exps.weight
4,7,4816896,19267584,0x0,41,blk.3.ffn_down_exps.weight
5,7,4816896,24084480,0x0,163,blk.3.ffn_down_exps.weight
6,7,4816896,28901376,0x0,166,blk.3.ffn_down_exps.weight
7,7,4816896,33718272,0x0,174,blk.3.ffn_down_exps.weight
8,7,4816896,38535168,0x0,233,blk.3.ffn_down_exps.weight
9,7,4030464,42565632,0x0,11,blk.3.ffn_gate_exps.weight
10,7,4030464,46596096,0x0,15,blk.3.ffn_gate_exps.weight
11,7,4030464,50626560,0x0,26,blk.3.ffn_gate_exps.weight
12,7,4030464,54657024,0x0,41,blk.3.ffn_gate_exps.weight
13,7,4030464,58687488,0x0,163,blk.3.ffn_gate_exps.weight
14,7,4030464,62717952,0x0,166,blk.3.ffn_gate_exps.weight
15,7,4030464,66748416,0x0,174,blk.3.ffn_gate_exps.weight
16,7,4030464,70778880,0x0,233,blk.3.ffn_gate_exps.weight
17,7,4030464,74809344,0x0,11,blk.3.ffn_up_exps.weight
18,7,4030464,78839808,0x0,15,blk.3.ffn_up_exps.weight
19,7,4030464,82870272,0x0,26,blk.3.ffn_up_exps.weight
20,7,4030464,86900736,0x0,41,blk.3.ffn_up_exps.weight
21,7,4030464,90931200,0x0,163,blk.3.ffn_up_exps.weight
22,7,4030464,94961664,0x0,166,blk.3.ffn_up_exps.weight
23,7,4030464,98992128,0x0,174,blk.3.ffn_up_exps.weight
24,7,4030464,103022592,0x0,233,blk.3.ffn_up_exps.weight
25,7,4816896,107839488,0x0,0,blk.4.ffn_down_exps.weight
26,7,4816896,112656384,0x0,1,blk.4.ffn_down_exps.weight
27,7,4816896,117473280,0x0,2,blk.4.ffn_down_exps.weight
28,7,4816896,122290176,0x0,3,blk.4.ffn_down_exps.weight
29,7,4816896,127107072,0x0,4,blk.4.ffn_down_exps.weight
30,7,4816896,131923968,0x0,5,blk.4.ffn_down_exps.weight
31,7,4816896,136740864,0x0,6,blk.4.ffn_down_exps.weight
32,7,4816896,141557760,0x0,7,blk.4.ffn_down_exps.weight
33,7,4030464,145588224,0x0,0,blk.4.ffn_gate_exps.weight
34,7,4030464,149618688,0x0,1,blk.4.ffn_gate_exps.weight
35,7,4030464,153649152,0x0,2,blk.4.ffn_gate_exps.weight
36,7,4030464,157679616,0x0,3,blk.4.ffn_gate_exps.weight
37,7,4030464,161710080,0x0,4,blk.4.ffn_gate_exps.weight
38,7,4030464,165740544,0x0,5,blk.4.ffn_gate_exps.weight
39,7,4030464,169771008,0x0,6,blk.4.ffn_gate_exps.weight
40,7,4030464,173801472,0x0,7,blk.4.ffn_gate_exps.weight
41,7,4030464,177831936,0x0,0,blk.4.ffn_up_exps.weight
42,7,4030464,181862400,0x0,1,blk.4.ffn_up_exps.weight
43,7,4030464,185892864,0x0,2,blk.4.ffn_up_exps.weight
44,7,4030464,189923328,0x0,3,blk.4.ffn_up_exps.weight
45,7,4030464,193953792,0x0,4,blk.4.ffn_up_exps.weight
46,7,4030464,197984256,0x0,5,blk.4.ffn_up_exps.weight
47,7,4030464,202014720,0x0,6,blk.4.ffn_up_exps.weight
48,7,4030464,206045184,0x0,7,blk.4.ffn_up_exps.weight
49,7,4816896,210862080,0x0,48,blk.51.ffn_down_exps.weight
50,7,4030464,214892544,0x0,48,blk.51.ffn_gate_exps.weight
51,7,4030464,218923008,0x0,48,blk.51.ffn_up_exps.weight
52,7,4816896,223739904,0x0,106,blk.55.ffn_down_exps.weight
53,7,4030464,227770368,0x0,106,blk.55.ffn_gate_exps.weight
54,7,4030464,231800832,0x0,106,blk.55.ffn_up_exps.weight
55,7,4816896,236617728,0x0,210,blk.56.ffn_down_exps.weight
56,7,4030464,240648192,0x0,210,blk.56.ffn_gate_exps.weight
57,7,4030464,244678656,0x0,210,blk.56.ffn_up_exps.weight
58,7,4816896,249495552,0x0,12,blk.57.ffn_down_exps.weight
59,7,4816896,254312448,0x0,22,blk.57.ffn_down_exps.weight
60,7,4030464,258342912,0x0,12,blk.57.ffn_gate_exps.weight
61,7,4030464,262373376,0x0,22,blk.57.ffn_gate_exps.weight
62,7,4030464,266403840,0x0,12,blk.57.ffn_up_exps.weight
63,7,4030464,270434304,0x0,22,blk.57.ffn_up_exps.weight
64,7,4816896,275251200,0x0,31,blk.59.ffn_down_exps.weight
65,7,4030464,279281664,0x0,31,blk.59.ffn_gate_exps.weight
66,7,4030464,283312128,0x0,31,blk.59.ffn_up_exps.weight
67,7,4816896,288129024,0x0,148,blk.62.ffn_down_exps.weight
68,7,4030464,292159488,0x0,148,blk.62.ffn_gate_exps.weight
69,7,4030464,296189952,0x0,148,blk.62.ffn_up_exps.weight
70,7,4816896,301006848,0x0,122,blk.63.ffn_down_exps.weight
71,7,4030464,305037312,0x0,122,blk.63.ffn_gate_exps.weight
72,7,4030464,309067776,0x0,122,blk.63.ffn_up_exps.weight
73,7,4816896,313884672,0x0,154,blk.64.ffn_down_exps.weight
74,7,4030464,317915136,0x0,154,blk.64.ffn_gate_exps.weight
75,7,4030464,321945600,0x0,154,blk.64.ffn_up_exps.weight
76,7,4816896,326762496,0x0,45,blk.67.ffn_down_exps.weight
77,7,4030464,330792960,0x0,45,blk.67.ffn_gate_exps.weight
78,7,4030464,334823424,0x0,45,blk.67.ffn_up_exps.weight
79,7,4816896,339640320,0x0,138,blk.68.ffn_down_exps.weight
80,7,4030464,343670784,0x0,138,blk.68.ffn_gate_exps.weight
81,7,4030464,347701248,0x0,138,blk.68.ffn_up_exps.weight
82,7,4816896,352518144,0x0,38,blk.69.ffn_down_exps.weight
83,7,4816896,357335040,0x0,50,blk.69.ffn_down_exps.weight
84,7,4030464,361365504,0x0,38,blk.69.ffn_gate_exps.weight
85,7,4030464,365395968,0x0,50,blk.69.ffn_gate_exps.weight
86,7,4030464,369426432,0x0,38,blk.69.ffn_up_exps.weight
87,7,4030464,373456896,0x0,50,blk.69.ffn_up_exps.weight
88,7,4816896,378273792,0x0,37,blk.71.ffn_down_exps.weight
89,7,4816896,383090688,0x0,178,blk.71.ffn_down_exps.weight
90,7,4816896,387907584,0x0,251,blk.71.ffn_down_exps.weight
91,7,4030464,391938048,0x0,37,blk.71.ffn_gate_exps.weight
92,7,4030464,395968512,0x0,178,blk.71.ffn_gate_exps.weight
93,7,4030464,399998976,0x0,251,blk.71.ffn_gate_exps.weight
94,7,4030464,404029440,0x0,37,blk.71.ffn_up_exps.weight
95,7,4030464,408059904,0x0,178,blk.71.ffn_up_exps.weight
96,7,4030464,412090368,0x0,251,blk.71.ffn_up_exps.weight
97,7,4816896,416907264,0x0,8,blk.73.ffn_down_exps.weight
98,7,4816896,421724160,0x0,75,blk.73.ffn_down_exps.weight
99,7,4030464,425754624,0x0,8,blk.73.ffn_gate_exps.weight
100,7,4030464,429785088,0x0,75,blk.73.ffn_gate_exps.weight
101,7,4030464,433815552,0x0,8,blk.73.ffn_up_exps.weight
102,7,4030464,437846016,0x0,75,blk.73.ffn_up_exps.weight
103,7,4816896,442662912,0x0,6,blk.74.ffn_down_exps.weight
104,7,4030464,446693376,0x0,6,blk.74.ffn_gate_exps.weight
105,7,4030464,450723840,0x0,6,blk.74.ffn_up_exps.weight
